적재_연월,대여_STATION_번호,대여_STATION_명,X축좌표,Y축좌표,대여소_설치일,대여소_폐쇄일,거치대_수,운영여부,시스템_구분
20251219,SJ_00307,새롬동_새뜸803동 건너편,127.254970,36.484967,,,,운영중,
20251219,SJ_00308,나성동_에스빌딩공원,127.256992,36.487081,,,,운영중,
20251219,SJ_00309,새롬동_새뜸1203동옆,127.256726,36.484572,,,,운영중,
20251219,SJ_00310,나성동_명동프라자앞BRT,127.256948,36.487992,,,,운영중,
20251219,SJ_00311,새롬동_성요한성당옆,127.255243,36.486866,,,,운영중,
20251219,SJ_00312,새롬동_새뜸1401동앞,127.2554721,36.4890921,,,,운영중,
20251219,SJ_00313,나성동_새뜸1404동앞,127.255995,36.490854,,,,운영중,
20251219,SJ_00314,새롬동_새뜸1108동앞,127.253609,36.488251,,,,운영중,
20251219,SJ_00315,새롬동_새뜸1108동옆,127.253168,36.488107,,,,운영중,
20251219,SJ_00316,나성동_다정동 BRT1(새롬동방향),127.2560913,36.4935668,,,,운영중,
20251219,SJ_00317,새롬동_새뜸1004 건너편,127.252734,36.487647,,,,운영중,
20251219,SJ_00318,나성동_다정동 BRT2(새롬동방향),127.2561312,36.4940721,,,,운영중,
20251219,SJ_00319,새롬동_무지개타워앞,127.2511787,36.484813,,,,운영중,
20251219,SJ_00320,어진동_정부세종청사남측 BRT(다정동방향),127.259364,36.500987,,,,운영중,
20251219,SJ_00321,어진동_정부세종청사BRT환승센터 ,127.259677,36.501739,,,,운영중,
20251219,SJ_00322,어진동_청사시외버스정류장건너편BRT1,127.260769,36.503985,,,,운영중,
20251219,SJ_00323,어진동_청사시외버스정류장건너편BRT2,127.260933,36.504349,,,,운영중,
20251219,SJ_00324,어진동_건설청건너편BRT1,127.261263,36.505084,,,,운영중,
20251219,SJ_00687,새롬동_새뜸마을 1002동 앞,127.2506681,36.4878619,,,,운영중,
20251219,SJ_00688,종촌동_가재마을 108동 앞,127.2419314,36.4998293,,,,운영중,
20251219,SJ_00781,다정동_the다정빌딩,127.248322,36.494942,,,,운영중,
20251219,SJ_00782,보람동_땀범벅놀이터,127.279369,36.476758,,,,운영중,
20251219,SJ_00783,산울동_산울마을 815동 앞,127.26688710,36.53129210,,,,운영중,
20251219,SJ_00784,산울동_도심형 주택 인근,127.262284,36.527022,,,,운영중,
20251219,SJ_00785,조치원 청사 주차장,127.293496,36.593010,,,,운영중,
20251219,SJ_00786,금남면 행정복지센터,127.280701,36.463841,,,,운영중,
20251219,SJ_00787,조치원 행정복지 센터,127.2985824,36.6044111,,,,운영중,
20251219,SJ_00537,집현동_새나루마을1204동(서쪽),127.324436,36.500307,,,,운영중,
20251219,SJ_00538,집현동_새나루마을BRT(시청방향),127.322189,36.498194,,,,운영중,
20251219,SJ_00539,소담동_아이콤타워(뒷편),127.298952,36.484544,,,,운영중,
20251219,SJ_00540,소담동_지엘플렉스2(입구),127.301324,36.484498,,,,운영중,
20251219,SJ_00541,소담동_지엘플렉스1(입구),127.301668,36.484908,,,,운영중,
20251219,SJ_00543,보람동_스마트허브4(입구),127.290520,36.477336,,,,운영중,
20251219,SJ_00548,보람동_아평빌딩(입구),127.288635,36.476536,,,,운영중,
20251219,SJ_00549,한솔동_주민센터(입구),127.254918,36.479067,,,,운영중,
20251219,SJ_00550,가람동_세종중부발전(입구),127.247185,36.466008,,,,운영중,
20251219,SJ_00551,새롬동_새롬중학교(건너편),127.250582,36.481289,,,,운영중,
20251219,SJ_00552,새롬동_새뜸마을408동(육교앞),127.244675,36.487448,,,,운영중,
20251219,SJ_00553,어진동_행안부제2별관(주차장입구),127.256688,36.499785,,,,운영중,
20251219,SJ_00554,어진동_보건복지부(별관)앞,127.2568,36.499010,,,,운영중,
20251219,SJ_00555,종촌동_중앙프라자(북쪽)_입구,127.249447,36.504891,,,,운영중,
20251219,SJ_00556,도담동_도램마을102동(도로변),127.255975,36.510809,,,,운영중,
20251219,SJ_00557,어진동_세종중앙타운(서측)_입구,127.261899,36.508227,,,,운영중,
20251219,SJ_00558,어진동_리슈빌S_입구,127.262010,36.507734,,,,운영중,
20251219,SJ_00572,해밀동_해밀214동(동쪽),127.271626,36.527208,,,,운영중,
20251219,SJ_00573,해밀동_해밀211동(남측),127.268727,36.528448,,,,운영중,
20251219,SJ_00574,해밀동_해밀205동(남측),127.267838,36.529558,,,,운영중,
20251219,SJ_00575,해밀동_해밀마을BRT,127.263987,36.528441,,,,운영중,
20251219,SJ_00576,해밀동_해밀106동(서측),127.264454,36.527870,,,,운영중,
20251219,SJ_00577,고운동_가락2002동 앞,127.240604,36.517274,,,,운영중,
20251219,SJ_00578,어진동_국무조정실 북측 버스정류장,127.2713118,36.5038175,,,,운영중,
20251219,SJ_00579,나성동_나릿재404동(동쪽)_도로변,127.2626407,36.4909687,,,,운영중,
20251219,SJ_00580,나성동_나릿재103동 육교옆,127.264281,36.487586,,,,운영중,
20251219,SJ_00581,나성동_나릿재402동(북쪽)_입구,127.261355,36.491474,,,,운영중,
20251219,SJ_00582,나성동_나릿재401동(남쪽)_도로변,127.261028,36.490011,,,,운영중,
20251219,SJ_00583,나성동_나릿재마을205동도로변,127.267169,36.488835,,,,운영중,
20251219,SJ_00584,나성동_나릿재201동(육교)_도로변,127.264689,36.487647,,,,운영중,
20251219,SJ_00585,나성동_나릿재101동(북서쪽)_로터리,127.262159,36.487447,,,,운영중,
20251219,SJ_00586,아름동_남세종청소년센터,127.244530,36.519017,,,,운영중,
20251219,SJ_00615,집현동_새나루마을 402동 앞,127.321039,36.493527,,,,운영중,
20251219,SJ_00616,집현동_새나루마을 401동 앞 로터리,127.322201,36.493163,,,,운영중,
20251219,SJ_00617,집현동_새나루마을2단지 입구,127.322089,36.488489,,,,운영중,
20251219,SJ_00618,소담동 _농림수산식품교육문화정보원,127.305279,36.492846,,,,운영중,
20251219,SJ_00619,반곡동_수루배 207동앞,127.310773,36.494962,,,,운영중,
20251219,SJ_00620,집현동_새나루 1103동 앞,127.3225959,36.4967274,,,,운영중,
20251219,SJ_00622,어진동_중소벤처기업부 앞 정류장,127.260384,36.497497,,,,운영중,
20251219,SJ_00623,세종동_전월산 무궁화 테마공원,127.2879203,36.5140372,,,,운영중,
20251219,SJ_00624,아름동_세종국제고_과학영재고 사이,127.248088,36.521610,,,,운영중,
20251219,SJ_00625,도담동_해밀1단지 건너편 버스정류장,127.262974,36.524674,,,,운영중,
20251219,SJ_00626,어진동_정부세종청사2_우체국사거리,127.261847,36.499833,,,,운영중,
20251219,SJ_00627,종촌동_소망교회 옆,127.249105,36.502287,,,,운영중,
20251219,SJ_00628,금남면_세종성바오로성당,127.282449,36.468474,,,,운영중,
20251219,SJ_00629,보람동_보람초등학교 앞 정류장,127.292940,36.480135,,,,운영중,
20251219,SJ_00630,반곡동_국책 연구지원동 앞(정류장),127.303269,36.495420,,,,운영중,
20251219,SJ_00631,반곡동_국책연구단지 시외버스 정류장,127.305612,36.495824,,,,운영중,
20251219,SJ_00632,집현동_새나루 1단지 앞,127.320500,36.485792,,,,운영중,
20251219,SJ_00633,집현동_새나루1109동 앞,127.323865,36.497535,,,,운영중,
20251219,SJ_00634,집현동_새나루11단지앞 BRT정류장1(합강리방향),127.321965,36.497709,,,,운영중,
20251219,SJ_00635,집현동_산학연클러스터앞 BRT정류장,127.328582,36.500740,,,,운영중,
20251219,SJ_00637,집현동_새나루 906동 앞,127.3245488,36.4911758,,,,운영중,
20251219,SJ_00638,집현동_새나루 908동 로터리,127.324919,36.492476,,,,운영중,
20251219,SJ_00639,집현동_새나루 901동앞 로터리,127.322704,36.493180,,,,운영중,
20251219,SJ_00640,아름동_아카데미타워,127.243292,36.512070,,,,운영중,
20251219,SJ_00641,집현동_BRT정류장(시청 방면),127.3285296,36.5016114,,,,운영중,
20251219,SJ_00645,집현동_11단지 1106앞,127.325279,36.496456,,,,운영중,
20251219,SJ_00646,보람동_금강보행교 남측(좌),127.287577,36.480599,,,,미운영,
20251219,SJ_00104,고운동_참샘빌딩건너편,127.234265,36.506451,,,,운영중,
20251219,SJ_00105,고운동_마음로 버스정류장,127.231786,36.507032,,,,운영중,
20251219,SJ_00106,고운동_으뜸초등학교건너편,127.230843,36.507874,,,,운영중,
20251219,SJ_00107,고운동_가락1103동앞,127.229930,36.510399,,,,운영중,
20251219,SJ_00108,고운동_가락1302동앞,127.22972694,36.51332634,,,,운영중,
20251219,SJ_00109,고운동_가락1307동앞,127.229857,36.514480,,,,운영중,
20251219,SJ_00110,고운동_가락1004동앞,127.229409,36.514352,,,,운영중,
20251219,SJ_00111,고운동_고운고등학교 건너편,127.234014,36.510417,,,,운영중,
20251219,SJ_00112,고운동_고운고등학교앞 로터리,127.233675,36.510748,,,,운영중,
20251219,SJ_00113,고운동_고운동성당 건너편,127.233017,36.513226,,,,운영중,
20251219,SJ_00114,고운동_고운동(마음안로)2,127.233130,36.515171,,,,운영중,
20251219,SJ_00115,고운동_가락611동 건너편,127.237042,36.502942,,,,미운영,
20251219,SJ_00116,고운동_고운동(마음로),127.230874,36.516825,,,,운영중,
20251219,SJ_00117,고운동_ 침례교회앞,127.231787,36.517593,,,,운영중,
20251219,SJ_00118,고운동_고운빌딩앞,127.232672,36.518381,,,,운영중,
20251219,SJ_00119,고운동_고운빌딩 건너편,127.232677,36.518663,,,,운영중,
20251219,SJ_00120,고운동_한빛교회 건너편,127.234859,36.516338,,,,운영중,
20251219,SJ_00121,고운동_복합커뮤니티센터,127.237240,36.520021,,,,운영중,
20251219,SJ_00122,고운동_가락1809동앞,127.237027,36.520219,,,,운영중,
20251219,SJ_00123,한솔동_첫마을402동 건너편,127.251731,36.479975,,,,운영중,
20251219,SJ_00124,고운동_가락1506동앞,127.237564,36.517281,,,,운영중,
20251219,SJ_00125,고운동_두루중학교,127.239164,36.518155,,,,운영중,
20251219,SJ_00126,고운동_가락2105동앞,127.241418,36.517565,,,,운영중,
20251219,SJ_00127,고운동_가락마을2003동 앞,127.241019,36.517241,,,,미운영,
20251219,SJ_00128,고운동_가락1606동앞,127.239155,36.516902,,,,운영중,
20251219,SJ_00396,종촌동_호만빌딩앞,127.249799,36.504512,,,,운영중,
20251219,SJ_00397,종촌동_공영주차장,127.249936,36.503709,,,,운영중,
20251219,SJ_00398,종촌동_리버사이드빌딩앞,127.250160,36.502959,,,,운영중,
20251219,SJ_00399,종촌동_가재 호반201동입구,127.244891,36.503130,,,,운영중,
20251219,SJ_00400,어진동_푸르지오시티2차,127.266949,36.494919,,,,운영중,
20251219,SJ_00401,새롬동_세움빌딩후면,127.250585,36.484933,,,,운영중,
20251219,SJ_00402,새롬동_새롬빌딩,127.250099,36.485967,,,,운영중,
20251219,SJ_00403,아름동_해피라움3 앞,127.248629,36.511553,,,,운영중,
20251219,SJ_00404,새롬동_새뜸 508동앞,127.252771,36.483513,,,,운영중,
20251219,SJ_00405,고운동_당암육교,127.231915,36.499820,,,,운영중,
20251219,SJ_00406,대평동_해들4단지 입구,127.280742,36.471162,,,,운영중,
20251219,SJ_00407,대평동_해들 408동 앞,127.283881,36.472979,,,,운영중,
20251219,SJ_00408,나성동_르네상스빌딩 앞,127.258866,36.485572,,,,미운영,
20251219,SJ_00410,대평동_해들601동 앞,127.276504,36.474518,,,,운영중,
20251219,SJ_00411,대평동_해들609동 앞,127.277269,36.473942,,,,운영중,
20251219,SJ_00414,종촌동_가재701동앞,127.249233,36.505187,,,,운영중,
20251219,SJ_00415,세종동_세종호수공원 제1주차장,127.269667,36.492533,,,,운영중,
20251219,SJ_00416,반곡동_수루배  BRT 1(시청방향),127.310530,36.497748,,,,운영중,
20251219,SJ_00417,반곡동_수루배  BRT 2(집현동방향),127.310543,36.497302,,,,운영중,
20251219,SJ_00418,보람동_세종우체국 옆,127.291021,36.479857,,,,운영중,
20251219,SJ_00419,보람동_광역복지센터 옆,127.291207,36.479361,,,,운영중,
20251219,SJ_00420,가람동_세종이마트앞,127.251684,36.470509,,,,운영중,
20251219,SJ_00421,다정동_새움중학교,127.247528,36.490402,,,,운영중,
20251219,SJ_00422,다정동_가온415동 옆,127.249509,36.491229,,,,운영중,
20251219,SJ_00423,다정동_가온403동 앞,127.248994,36.493333,,,,운영중,
20251219,SJ_00424,반곡동_수루배 323동앞,127.309493,36.498208,,,,운영중,
